1.744455,1.628243,1.601033,1.689421,1.689943,1.583567,1.632673,1.524642,1.74413,1.733166,1.704198,1.595039,1.731168,1.675641,1.721121,1.703918,1.750197,1.732312,1.580422,1.647799
1.744095,1.62804,1.600939,1.688903,1.689478,1.583507,1.633163,1.52574,1.748437,1.732247,1.727594,1.594463,1.731269,1.615526,1.73451,1.6752,1.751444,1.731812,1.581993,1.647774
1.743759,1.626292,1.600742,1.688672,1.689262,1.583385,1.633916,1.526696,1.755393,1.731791,1.745719,1.594236,1.731461,1.472914,1.734932,1.652577,1.752798,1.730985,1.586808,1.647742
1.743759,1.627613,1.600639,1.688464,1.689055,1.583324,1.634027,1.527541,1.760097,1.731342,1.745719,1.594085,1.731548,1.405007,1.719863,1.626313,1.764083,1.729576,1.589939,1.64771
1.743461,1.626713,1.600529,1.688105,1.688857,1.583268,1.634276,1.528105,1.743801,1.730946,1.704029,1.594156,1.731629,1.33827,1.647198,1.568849,1.772802,1.727647,1.593095,1.647671
1.743313,1.627509,1.600417,1.687951,1.688476,1.583211,1.634392,1.528639,1.708013,1.731298,1.671172,1.597138,1.731708,1.275561,1.592613,1.539882,1.777782,1.732208,1.597269,1.647717
1.743169,1.629854,1.600186,1.68781,1.688304,1.583151,1.633576,1.52782,1.697016,1.731298,1.630731,1.589669,1.731783,1.218294,1.541651,1.511716,1.776904,1.738387,1.60132,1.647717
1.742886,1.629488,1.600186,1.68767,1.68814,1.583019,1.631268,1.530203,1.674748,1.74412,1.583768,1.56665,1.731801,1.164973,1.438208,1.484278,1.765207,1.752335,1.611685,1.648121
1.742886,1.628243,1.599942,1.687519,1.687984,1.582948,1.627326,1.532162,1.549065,1.755513,1.501074,1.537798,1.73161,1.074571,1.387813,1.452853,1.677006,1.751287,1.617385,1.648505
1.742615,1.627664,1.599816,1.687243,1.687836,1.582859,1.624994,1.537014,1.380263,1.79742,1.462737,1.508457,1.731203,1.037046,1.33197,1.407714,1.588456,1.628881,1.623475,1.64758
1.742498,1.626905,1.599686,1.687115,1.687558,1.582758,1.622962,1.544725,1.278332,1.811192,1.426709,1.479634,1.730662,1.004643,1.279814,1.407714,1.480601,1.577622,1.62928,1.645604
1.742315,1.627784,1.599416,1.686995,1.687649,1.582913,1.621036,1.545498,1.1754,1.818206,1.393187,1.427451,1.730124,0.9765885,1.232987,1.370917,1.378909,1.454937,1.634476,1.643044
1.742013,1.627085,1.599597,1.686886,1.687954,1.583256,1.615248,1.545831,1.00483,1.816949,1.333506,1.405288,1.729836,0.9525975,1.156486,1.353972,1.252064,1.326337,1.642936,1.639528
1.741279,1.625754,1.599499,1.686714,1.698407,1.584105,1.613797,1.530361,0.9248718,1.783087,1.307489,1.385501,1.730675,,1.125348,1.338827,1.022576,1.050888,1.645824,1.630216
1.740037,1.626604,1.599499,1.686835,1.713244,1.58956,1.6104,1.508633,0.8561566,1.750494,1.284046,1.352359,1.745089,,1.098741,1.313541,0.9159402,0.9196184,1.645524,1.626734
1.738626,1.619024,1.598798,1.687124,1.749309,1.58917,1.61669,1.434368,0.7950611,1.707761,1.244362,1.338197,1.755098,,1.061902,1.304384,0.8200481,0.708896,1.641064,1.627784
1.736001,1.618675,1.597814,1.6876,1.749309,1.596181,1.630668,1.437775,0.6979663,1.655771,1.228985,1.325168,1.760731,,1.050011,1.291516,0.67377,0.6206896,1.634109,1.625035
1.736098,1.619045,1.596516,1.687358,1.75735,1.59459,1.640764,1.436561,0.6607062,1.544115,1.216814,1.313142,1.75067,,1.04216,1.291516,0.6255516,0.5481946,1.625458,1.632215
1.736851,1.619415,1.592724,1.686467,1.754236,1.600945,1.654413,1.310344,0.6310601,1.489373,1.207302,1.302092,1.727558,,1.042499,1.286969,0.5890583,0.4943266,1.615983,1.613048
1.740225,1.61963,1.595107,1.686187,1.741328,1.597459,1.684033,1.265551,0.6073475,1.436803,1.195347,1.283,1.639851,,1.05225,,0.5642444,0.4546127,1.593083,1.611301
1.747895,1.619866,1.598397,1.686129,1.724857,1.600514,1.692157,1.222943,0.5921245,1.390505,1.192351,1.274982,1.579651,,,,0.5482152,0.4271683,1.593083,1.611994
1.758573,1.617645,1.601434,1.687885,1.70248,1.596475,1.693143,1.148326,0.5800216,1.348666,1.191175,1.268005,1.520063,,,,0.5299787,0.4053826,1.567787,1.627013
1.748381,1.615868,1.596605,1.694488,1.648282,1.577779,1.681735,1.116461,,1.272236,,1.262025,1.465814,,,,0.5255198,0.4093127,1.555042,1.622183
1.72149,1.614742,1.607737,1.704223,1.619711,1.550579,1.660977,1.087924,,1.243435,,1.252967,1.416993,,,,0.5233213,0.4093127,1.542418,1.615792
1.681419,1.617931,1.615836,1.709985,1.592031,1.55463,1.604859,1.062883,,1.222461,,1.249749,1.329636,,,,0.5258408,0.4231768,1.517057,1.51702
1.589994,1.624115,1.62079,1.687698,1.541315,1.393286,1.577592,1.024603,,1.196112,,1.247285,1.29187,,,,,0.4992329,1.504762,1.438345
1.547604,1.623382,1.627409,1.66291,1.518796,1.28716,1.525244,,,1.185499,,,1.226687,,,,,0.5543068,1.480906,1.362089
1.507675,1.623657,1.652214,1.63568,1.498076,1.248291,1.500388,,,1.177572,,,1.198692,,,,,0.615293,1.469227,1.293535
1.44073,1.629182,1.672071,1.58307,1.465681,1.215367,1.476254,,,1.17204,,,1.173208,,,,,0.7411949,1.457936,1.166142
1.412472,1.630096,1.676875,1.557876,1.451844,1.186578,1.452886,,,1.171666,,,1.150826,,,,,0.7956734,1.44695,1.1113
1.387143,1.600139,1.667123,1.535852,1.43958,1.159787,1.430149,,,1.167318,,,1.131556,,,,,,1.436485,1.060785
1.364495,1.603918,1.614755,1.508239,1.428903,1.114791,1.388446,,,1.163692,,,1.102357,,,,,,1.41732,1.015483
1.326834,1.605213,1.583412,1.487618,1.419763,1.097176,1.369986,,,,,,1.092166,,,,,,1.41732,0.9749736
1.311705,1.607413,1.551537,1.45296,1.405842,1.083236,1.353482,,,,,,1.084426,,,,,,1.400425,0.9203103
1.299209,1.618798,1.52273,1.438117,1.405842,,1.339061,,,,,,1.078573,,,,,,1.392824,0.8990337
1.289642,1.626601,1.471675,1.4254,1.397112,,,,,,,,1.074037,,,,,,1.385761,0.883223
1.283141,1.638164,1.448509,1.414043,1.394336,,,,,,,,1.065212,,,,,,1.373285,0.8723491
1.279099,1.627207,1.42643,1.398254,1.391342,,,,,,,,1.059098,,,,,,1.367835,0.8605258
1.280823,1.644829,1.386522,1.395959,1.390865,,,,,,,,1.036765,,,,,,1.362882,0.8621366
1.28999,1.650635,1.369624,1.399967,1.390923,,,,,,,,,,,,,,1.354399,0.874097
1.296588,1.623263,1.354941,1.43697,1.392233,,,,,,,,,,,,,,1.350811,0.8860101
1.303864,1.575624,1.342532,1.470099,1.393313,,,,,,,,,,,,,,,0.8986239
1.311574,1.529233,1.324424,1.512537,1.394602,,,,,,,,,,,,,,,0.9102404
1.319164,1.484352,1.324424,1.550154,1.396039,,,,,,,,,,,,,,,0.930274
,1.320853,1.314321,,1.397586,,,,,,,,,,,,,,,0.9519741
,1.237849,1.3117,,,,,,,,,,,,,,,,,1.003325
,1.162865,1.310302,,,,,,,,,,,,,,,,,1.032521
,1.094151,,,,,,,,,,,,,,,,,,1.06461
,1.034368,,,,,,,,,,,,,,,,,,1.09744
,0.9338737,,,,,,,,,,,,,,,,,,
,0.8931956,,,,,,,,,,,,,,,,,,
,0.8283291,,,,,,,,,,,,,,,,,,
,0.8048891,,,,,,,,,,,,,,,,,,
,0.788182,,,,,,,,,,,,,,,,,,
,0.7752363,,,,,,,,,,,,,,,,,,
,0.7679111,,,,,,,,,,,,,,,,,,
,0.7655008,,,,,,,,,,,,,,,,,,
,0.7718939,,,,,,,,,,,,,,,,,,
