0.07378034,0.1644763,0.2103356,0.2295543,0.2298535,0.1668454,0.3230479,0.05144124,0.3445005,0.3945015,-0.00214079,0.1700754,0.2924285,0.0309504,0.05543892,0.4082758,0.2482651,0.2804612,0.1900002,0.1814955
0.07362442,0.1648364,0.2116527,0.2332972,0.2279418,0.1675786,0.3196539,0.0463044,0.3480886,0.3945015,-0.008232981,0.1738411,0.2960198,0.01469845,0.05008322,0.4134651,0.2388787,0.2574658,0.1925285,0.1814955
0.0719613,0.1637532,0.2116527,0.2321679,0.2314425,0.1817636,0.3164981,0.03903274,0.3548688,0.4005398,-0.01104562,0.1913703,0.2969596,0.007686213,0.03662397,0.4105108,0.2345548,0.2538819,0.1834424,0.2178432
0.0719613,0.1635485,0.2192224,0.2306749,0.2283025,0.1890864,0.291682,0.03169977,0.356183,0.3985947,-0.02807191,0.1897165,0.2948233,-0.001922309,0.0312313,0.4115427,0.2543565,0.25317,0.178121,0.2638012
0.072142,0.1657041,0.2205962,0.231377,0.2302933,0.1988159,0.2773749,0.0231428,0.3308283,0.4019044,-0.03795713,0.2108676,0.295577,-0.007491775,0.0210032,0.4073269,0.2655113,0.2597637,0.1692504,0.2774577
0.07081145,0.1652978,0.2211689,0.2312962,0.2299685,0.208391,0.2631757,0.03352022,0.3095205,0.41408,-0.0455647,0.2173309,0.2942132,-0.01082864,0.01336262,0.4073269,0.2571647,0.2607913,0.1670234,0.2970471
0.06959538,0.1634359,0.2350936,0.2288967,0.2284682,0.2197915,0.2483902,0.02502237,0.2902075,0.415122,-0.05117488,0.2207631,0.2868128,-0.01592078,0.006986856,0.403676,0.2543666,0.2192362,0.1655675,0.3081664
0.06905156,0.1629743,0.249083,0.2258537,0.2278555,0.2271011,0.2273377,0.01860057,0.2563099,0.4212505,-0.06256127,0.2274473,0.2721649,-0.01517949,0.00224933,0.399267,0.2579323,0.1816528,0.1588234,0.3170994
0.06751919,0.1645021,0.266229,0.2210141,0.2295019,0.2262094,0.2181596,0.07051536,0.2419633,0.4290662,-0.06390312,0.2287659,0.2667654,,-0.003497109,0.3992292,0.2534769,0.1052866,0.1512859,0.3249708
0.06710044,0.1637204,0.266229,0.2189471,0.2307228,0.2221888,0.2050675,0.08049487,0.2324745,0.4332765,-0.06752741,0.2246911,0.232409,,-0.004145131,0.3956243,0.2456236,0.07620741,0.1481725,0.3206249
0.05965032,0.1723598,0.2813802,0.2161918,0.2659201,0.2190767,0.1837336,0.06994161,0.2229485,0.4378623,-0.06549636,0.2269599,0.2209339,,-0.004136249,0.3932117,0.2368328,0.02709557,0.1458337,0.322132
0.05649291,0.1825832,0.2823814,0.2036412,0.2659201,0.2125088,0.07351196,0.06429663,0.2163309,0.4359022,-0.0634004,0.2257001,0.2161873,,-0.003276855,0.3893306,0.2246415,0.01181479,0.1482909,0.3134975
0.04870322,0.1871334,0.2802501,0.1953059,0.2848203,0.2043256,0.06085064,0.0573933,0.211514,0.4247679,-0.06270048,0.2262565,0.212918,,-0.00333932,0.3893306,0.2148689,0.002221361,0.1528648,0.3066692
0.04538772,0.1957749,0.2702754,0.1878029,0.3221635,0.1939039,0.03145457,0.04767737,0.2068715,0.4139641,-0.0550998,0.2221595,0.2079066,,0.000892371,0.388882,0.2031373,-0.006174996,0.1464621,0.2539209
0.03492467,0.2009513,0.2667692,0.1787981,0.3405708,0.1653749,0.005688056,0.040831,0.2023324,0.4062239,-0.04301922,0.220474,0.1936552,,0.01147828,,0.1942198,-0.005684152,0.1580729,0.2296
0.028643,0.2172929,0.2575285,0.1717848,0.355197,0.1480737,-0.000821747,0.03581381,0.1993953,0.3981242,-0.03995296,0.2190581,0.1849758,,,,0.1916729,-0.002368256,0.1580729,0.2072674
0.02846386,0.2466433,0.2505394,0.1425401,0.3659758,0.0054226,-0.004415356,0.04076597,0.2012253,0.390983,-0.034042,0.2072021,0.1745756,,,,0.1829976,0.01672642,0.1615712,0.1755049
0.03083278,0.2615198,0.2395952,0.1284349,0.3762112,-0.03953891,-0.000917636,0.03709526,,0.3805895,,0.2199056,0.1636491,,,,0.1751001,0.0276273,0.1595307,0.1657387
0.03857045,0.2683288,0.2148108,0.1181143,0.3770048,-0.05317335,-0.0025222,0.04140872,,0.3730335,,0.2176932,0.1530409,,,,0.1702962,0.0276273,0.1528696,0.1570644
0.04606615,0.2743096,0.1999713,0.1160144,0.3769279,-0.07324893,0.007814586,0.04226795,,0.3674619,,0.2169652,0.144446,,,,0.1622902,0.06002308,0.153889,0.138757
0.04357329,0.285184,0.1950198,0.09684688,0.3665992,-0.1290021,0.008278668,0.05005142,,0.3612727,,0.2173295,0.1391044,,,,,0.1227286,0.1523093,0.1506001
0.03774586,0.2884206,0.09105316,0.09261687,0.3647443,-0.1443835,0.01665439,,,0.3600454,,,0.1316178,,,,,0.1579893,0.1483318,0.1387955
0.03381407,0.2924162,0.08603318,0.08517493,0.3610041,-0.1457563,0.01656075,,,0.3587619,,,0.1306407,,,,,0.2091111,0.1496497,0.1157323
0.02264909,0.2933417,0.09181937,0.08938313,0.3594701,-0.1466456,0.01599096,,,0.3588826,,,0.1257447,,,,,0.3176659,0.145863,0.05224068
0.02041286,0.2889328,0.08602579,0.09126467,0.3544918,-0.1465954,0.01126912,,,0.3593045,,,0.1233163,,,,,0.3756267,0.1464978,0.02487826
0.01369245,0.283477,0.08398938,0.08551227,0.3512737,-0.1415656,0.01196425,,,0.3554469,,,0.1198238,,,,,,0.1458094,0.002822988
0.01201323,0.2799824,0.09541488,0.08742206,0.3503181,-0.1320714,0.005187362,,,0.3538095,,,0.1143328,,,,,,0.1457671,-0.023049
0.001079708,0.2755505,0.0911874,0.08356607,0.3487037,-0.1242221,-0.001380861,,,,,,0.111712,,,,,,0.1457671,-0.04603251
0.000439227,0.2647665,0.09273893,0.082161,0.3448713,-0.1188125,-0.007078394,,,,,,0.1105352,,,,,,0.1442999,-0.08569905
-0.001827896,0.2487064,0.08273498,0.0829664,0.3448713,,-0.01311037,,,,,,0.1096029,,,,,,0.1441072,-0.09934555
-0.003058091,0.2363879,0.08015171,0.08166204,0.3437347,,,,,,,,0.1088041,,,,,,0.143556,-0.09916101
-0.006895319,0.2165127,0.07761139,0.07940006,0.3410398,,,,,,,,0.1011215,,,,,,0.1502134,-0.09693012
-0.01076154,0.1246464,0.08064902,0.0731238,0.3389437,,,,,,,,0.1033441,,,,,,0.1470652,-0.09500489
-0.01145685,0.1200919,0.0796627,0.07169181,0.3387638,,,,,,,,0.1026232,,,,,,0.1482397,-0.09135947
-0.01003981,0.1293784,0.07987119,0.07340583,0.3360281,,,,,,,,,,,,,,0.1497592,-0.06406529
-0.01040611,0.1432239,0.07339596,0.07415491,0.3359742,,,,,,,,,,,,,,0.1527662,-0.05937403
-0.01131445,0.1604082,0.0699103,0.07121991,0.3356483,,,,,,,,,,,,,,,-0.05308969
-0.006843284,0.1620169,0.06833088,0.07700935,0.3380539,,,,,,,,,,,,,,,-0.04657718
-0.00939849,0.1531602,0.06833088,0.08062533,0.3383061,,,,,,,,,,,,,,,-0.03960007
,0.1625184,0.06548478,,0.3362474,,,,,,,,,,,,,,,-0.02582085
,0.1657233,0.06646516,,,,,,,,,,,,,,,,,0.02592985
,0.1591956,0.06731065,,,,,,,,,,,,,,,,,0.05649204
,0.1547042,,,,,,,,,,,,,,,,,,0.09636199
,0.154029,,,,,,,,,,,,,,,,,,0.1423137
,0.142499,,,,,,,,,,,,,,,,,,
,0.1394055,,,,,,,,,,,,,,,,,,
,0.1275106,,,,,,,,,,,,,,,,,,
,0.1228935,,,,,,,,,,,,,,,,,,
,0.1213832,,,,,,,,,,,,,,,,,,
,0.1230551,,,,,,,,,,,,,,,,,,
,0.1241982,,,,,,,,,,,,,,,,,,
,0.1310585,,,,,,,,,,,,,,,,,,
,0.1413623,,,,,,,,,,,,,,,,,,
