-0.0660964,-0.2043026,-0.1688238,-0.163442,-0.2242111,-0.1722556,0.004164755,-0.1637545,-0.1897262,-0.1757353,-0.2948906,-0.2681231,-0.3006443,-0.2512038,-0.2711949,-0.2542818,-0.2432304,-0.2328498,-0.2664388,-0.2964727,-0.2422981
-0.07016423,-0.2000466,-0.1713585,-0.1642966,-0.2246371,-0.172542,0.003236547,-0.1567226,-0.1877673,-0.1736168,-0.2941404,-0.2694924,-0.3018437,-0.2533164,-0.2554947,-0.2531892,-0.2668868,-0.2616721,-0.2725253,-0.2709674,-0.2499301
-0.07119435,-0.1968135,-0.1763529,-0.163981,-0.2187446,-0.1745351,0.004059941,-0.155281,-0.1865784,-0.1745821,-0.2975891,-0.2642592,-0.3038504,-0.2552354,-0.2451952,-0.2626554,-0.2695416,-0.2770003,-0.2825674,-0.2510248,-0.2523352
-0.1081591,-0.1904429,-0.1956292,-0.1642484,-0.2211205,-0.1725047,0.005144626,-0.15214,-0.2005592,-0.2007942,-0.3000456,-0.259086,-0.294364,-0.2567148,-0.2332777,-0.2694088,-0.2751202,-0.3035579,-0.2859148,-0.2553168,-0.2506839
-0.1211631,-0.1823925,-0.204734,-0.1667956,-0.220193,-0.1779927,0.005168959,-0.1505001,-0.2267161,-0.2098724,-0.296216,-0.2552512,-0.2964676,-0.2515621,-0.2336528,-0.2713832,-0.2785211,-0.2871459,-0.2882629,-0.2587488,-0.2573356
-0.1261022,-0.1832717,-0.2264972,-0.163534,-0.2207315,-0.1765644,0.005168959,-0.1498843,-0.2349787,-0.2110194,-0.2982934,-0.2531793,-0.3013994,-0.2497549,-0.230179,-0.2599644,-0.2829324,-0.2960007,-0.2911018,-0.2537006,-0.2578862
-0.1333861,-0.1815831,-0.2331191,-0.1955931,-0.2195181,-0.1861314,-0.1960929,-0.1665761,-0.2496133,-0.2176574,-0.2995241,-0.2547037,-0.2819335,-0.2454112,-0.2322613,-0.2575276,-0.2944093,-0.3006107,-0.2949934,-0.2548293,-0.2585888
-0.1345174,-0.1863865,-0.2409876,-0.2062323,-0.2188017,-0.1952052,-0.2040698,-0.1761315,-0.2544287,-0.2266814,-0.3075896,-0.2693192,-0.2788474,-0.2432508,-0.2302261,-0.259361,-0.2861901,-0.3036819,-0.2936659,-0.256774,-0.2577861
-0.1428715,-0.185227,-0.2465938,-0.2145398,-0.2141514,-0.2149312,-0.2068264,-0.2184098,-0.2583825,-0.2348997,-0.3074414,-0.2693192,-0.2809873,-0.2415313,-0.2270544,-0.2713004,-0.2826073,-0.310215,-0.2942657,-0.2590502,-0.2622725
-0.1427533,-0.1916204,-0.2529268,-0.225128,-0.2128101,-0.2181718,-0.2157448,-0.2187382,-0.2617922,-0.2477829,-0.3060358,-0.2653985,-0.2774682,-0.2363047,-0.226038,,,-0.3169472,-0.2942657,-0.2616441,-0.2727133
-0.146335,-0.1900602,-0.2574268,-0.2376063,-0.2095543,-0.2200205,-0.2191847,-0.2222983,-0.2627474,-0.2528136,-0.3083978,-0.2665149,-0.2778415,-0.2342275,-0.2331824,,,-0.3228099,-0.2919509,-0.2805091,-0.2727133
-0.144447,-0.1864586,-0.2606317,-0.2448038,-0.2068837,-0.2542291,-0.2366508,-0.2904013,-0.2656537,-0.2562366,-0.3133399,-0.26037,-0.2705327,-0.2345586,-0.2260778,,,-0.3206024,-0.2923719,-0.2878698,-0.2843889
-0.1456384,-0.1870603,-0.2618755,-0.2500261,-0.2059864,-0.2548386,-0.2473373,-0.2871368,-0.2656182,-0.2770619,-0.3113219,-0.2532869,-0.2158833,-0.2347831,-0.227525,,,-0.3163433,-0.2892957,-0.3252917,-0.28732
-0.1479039,-0.1870603,-0.2630897,-0.2535345,-0.2034729,-0.2247216,-0.2552342,-0.2719557,-0.2662221,-0.283103,-0.3089496,-0.2625286,-0.2157187,-0.2324742,-0.2260237,,,-0.3134812,-0.2853279,-0.3255523,-0.2893978
-0.1436239,-0.1879296,-0.2653463,-0.2565247,-0.203027,-0.1927646,-0.2706134,-0.2572624,-0.2633663,-0.2862504,-0.304913,-0.2498065,-0.2327383,-0.2355228,-0.2276012,,,-0.3095457,-0.2798366,-0.3274475,-0.2965157
-0.1423741,-0.1936789,-0.2662562,-0.2570884,-0.2073151,-0.1375992,-0.2775413,-0.2458918,-0.2613313,-0.2893072,-0.3026855,-0.2508419,,-0.2340099,-0.2328058,,,-0.3112581,-0.2765014,-0.3278537,-0.2917605
-0.1441548,-0.1926962,-0.2669728,-0.2554466,-0.2044893,-0.1121183,-0.2841731,-0.2200598,-0.2651838,-0.2849969,-0.2966067,-0.2508047,,-0.2357699,-0.299571,,,-0.3288448,-0.2747168,-0.3259296,-0.3375325
-0.1408179,-0.1924533,-0.2680525,-0.2577149,-0.2032274,-0.08978078,-0.2852567,-0.207737,,-0.281143,-0.2664113,,,-0.2376549,-0.3155642,,,-0.3227712,-0.2697428,-0.323024,-0.3377564
,-0.1922439,-0.2658075,-0.2573608,-0.2008372,-0.06575269,-0.286861,-0.1980751,,-0.2813011,-0.2549744,,,-0.2379105,-0.3343636,,,-0.3127184,-0.2714798,,-0.3384607
,-0.1946609,-0.2665221,-0.2590692,,-0.04523067,-0.2811885,-0.1923421,,-0.2758309,-0.2413508,,,-0.2364702,-0.3410203,,,-0.3107086,-0.2717736,,-0.3366363
,-0.1944293,-0.2665874,-0.2611631,,-0.027509,-0.2757071,-0.186087,,-0.2672545,-0.2303023,,,-0.2307965,-0.3445438,,,-0.3076898,-0.2463107,,-0.3423128
,-0.1995128,-0.265659,-0.2598912,,0.002784681,-0.27027,-0.1691918,,-0.2608851,-0.2274659,,,-0.2301391,-0.3435133,,,-0.3067646,-0.2570355,,-0.3315206
,,-0.2628587,-0.2644605,,0.01654408,-0.2610437,-0.166606,,-0.2581914,-0.2287675,,,,-0.3545691,,,,-0.2253596,,-0.3275784
,,-0.2620255,-0.2645916,,0.02954724,-0.2576204,,,-0.2580769,-0.2246819,,,,-0.3429697,,,,-0.2135428,,
,,-0.2625713,-0.2642332,,0.05129153,-0.2519121,,,-0.2467786,-0.2133959,,,,,,,,-0.20878,,
,,-0.2595801,-0.2642346,,0.05887634,-0.2409449,,,-0.244551,-0.2089933,,,,,,,,-0.2109807,,
,,,,,0.06164072,-0.2385794,,,-0.24223,-0.2058353,,,,,,,,-0.2109638,,
,,,,,0.06863992,-0.2327607,,,-0.2414654,-0.203036,,,,,,,,-0.2113528,,
,,,,,0.06677659,-0.2300555,,,,-0.1957062,,,,,,,,-0.211639,,
,,,,,,-0.2290331,,,,-0.1974791,,,,,,,,-0.2115073,,
,,,,,,-0.2270081,,,,-0.1986959,,,,,,,,-0.2094163,,
,,,,,,-0.2233462,,,,-0.1990939,,,,,,,,-0.1362078,,
,,,,,,-0.2237704,,,,,,,,,,,,-0.09001273,,
,,,,,,-0.2274097,,,,,,,,,,,,-0.06022024,,
,,,,,,-0.2275911,,,,,,,,,,,,,,
,,,,,,-0.224151,,,,,,,,,,,,,,
,,,,,,-0.2227526,,,,,,,,,,,,,,
,,,,,,-0.2232009,,,,,,,,,,,,,,
,,,,,,-0.225259,,,,,,,,,,,,,,
,,,,,,-0.2268525,,,,,,,,,,,,,,
,,,,,,-0.2245852,,,,,,,,,,,,,,
,,,,,,-0.2228197,,,,,,,,,,,,,,
,,,,,,-0.2236906,,,,,,,,,,,,,,
,,,,,,-0.2261456,,,,,,,,,,,,,,
,,,,,,-0.2239379,,,,,,,,,,,,,,
,,,,,,-0.2267948,,,,,,,,,,,,,,
,,,,,,-0.2213083,,,,,,,,,,,,,,
,,,,,,-0.2211754,,,,,,,,,,,,,,
,,,,,,-0.2228176,,,,,,,,,,,,,,
,,,,,,-0.2169842,,,,,,,,,,,,,,
,,,,,,-0.2115423,,,,,,,,,,,,,,
,,,,,,-0.2092708,,,,,,,,,,,,,,
,,,,,,-0.1996781,,,,,,,,,,,,,,
,,,,,,-0.1957875,,,,,,,,,,,,,,
,,,,,,-0.1875125,,,,,,,,,,,,,,
,,,,,,-0.1732552,,,,,,,,,,,,,,
,,,,,,-0.1696726,,,,,,,,,,,,,,
,,,,,,-0.1648853,,,,,,,,,,,,,,
,,,,,,-0.1618731,,,,,,,,,,,,,,
,,,,,,-0.1492592,,,,,,,,,,,,,,
,,,,,,-0.1492102,,,,,,,,,,,,,,
,,,,,,-0.1431748,,,,,,,,,,,,,,
,,,,,,-0.1410007,,,,,,,,,,,,,,
,,,,,,-0.1359577,,,,,,,,,,,,,,
,,,,,,-0.1345496,,,,,,,,,,,,,,
,,,,,,-0.1296283,,,,,,,,,,,,,,
