-4.463696,-3.909526,-3.946888,-4.008056,-4.027945,-3.96661,-4.007944,-4.039745,-4.028697,-4.100519,-3.877398,-4.149382,-3.828332,-4.113748,-3.867564,-3.998302,-4.323076,-3.899376,-4.212326,-3.785419,-3.857622
-4.468453,-3.907559,-3.946639,-4.008109,-4.024811,-3.965619,-4.010166,-4.039043,-4.018774,-4.097948,-3.877972,-4.241254,-3.954534,-4.214343,-3.939089,-4.076931,-4.389075,-3.970174,-4.33185,-3.784257,-3.890576
-4.497315,-3.911704,-3.969254,-4.00646,-4.025828,-3.965544,-4.008256,-4.018491,-4.000004,-4.095024,-3.876043,-4.320105,-4.041252,-4.364657,-4.140916,-4.149817,-4.392235,-4.174746,-4.36367,-3.81592,-3.946107
-4.542843,-3.918736,-4.00932,-4.001434,-4.024999,-3.964645,-4.007964,-4.018147,-3.990442,-4.094502,-3.874497,-4.435866,-4.210325,-4.406334,-4.239826,-4.300385,-4.39851,-4.26899,-4.373375,-3.989448,-4.089782
-4.674864,-3.934436,-4.07956,-3.998229,-4.050433,-3.964287,-4.00748,-4.018821,-4.007336,-3.940734,-3.873366,-4.471664,-4.268221,-4.439585,-4.301592,-4.3606,-4.403982,-4.348125,-4.374939,-4.103744,-4.167191
-4.725442,-4.001923,-4.126439,-4.003299,-4.07692,-3.928523,-4.004109,-4.015673,-4.071392,-3.936045,-3.871273,-4.48755,-4.266819,-4.449495,-4.368531,-4.410064,-4.406853,-4.399237,-4.382575,-4.205931,-4.244952
-4.766198,-4.046734,-4.209352,-4.021235,-4.107251,-3.922963,-4.004109,-4.014919,-4.110015,-3.934721,-3.871459,-4.483795,-4.274555,-4.456936,-4.400627,-4.429634,-4.407764,-4.401947,-4.383384,-4.278556,-4.309433
-4.802025,-4.0915,-4.241458,-4.118857,-4.151396,-3.911009,-3.969426,-3.949492,-4.149348,-3.939311,-3.870774,-4.487024,-4.371694,-4.457785,-4.435817,-4.448221,-4.40883,-4.408033,-4.386001,-4.362542,-4.369161
-4.834084,-4.129029,-4.272301,-4.153662,-4.184185,-3.900658,-3.954699,-3.933818,-4.212156,-3.948238,-3.867506,-4.503506,-4.383281,-4.458485,-4.454165,-4.450305,-4.400513,-4.413045,-4.383293,-4.385993,-4.431299
-4.886897,-4.164497,-4.297132,-4.184693,-4.246007,-3.890068,-3.948717,-3.921319,-4.239395,-3.963004,-3.863522,-4.503506,-4.38547,-4.463456,-4.441987,-4.416255,-4.399679,-4.415051,-4.379563,-4.390809,-4.446728
-4.906529,-4.227184,-4.33631,-4.215312,-4.272232,-3.88198,-3.94239,-3.914346,-4.259498,-4.0116,-3.861617,-4.500085,-4.386058,-4.466275,-4.444032,,,-4.417419,-4.379563,-4.394741,-4.443858
-4.92238,-4.254345,-4.350689,-4.264599,-4.299098,-3.870455,-3.939493,-3.908386,-4.281041,-4.044298,-3.851224,-4.503324,-4.387165,-4.46927,-4.452092,,,-4.419865,-4.374516,-4.343677,-4.443858
-4.934,-4.275412,-4.366709,-4.286866,-4.323465,-4.021356,-3.955062,-4.045189,-4.31197,-4.088225,-3.842226,-4.499607,-4.383681,-4.4737,-4.451791,,,-4.417291,-4.372458,-4.352903,-4.423341
-4.958109,-4.296382,-4.390511,-4.303802,-4.359721,-4.185469,-3.975885,-4.200391,-4.324846,-4.199315,-3.81565,-4.240375,-4.273751,-4.479262,-4.452812,,,-4.415217,-4.368301,-4.190054,-4.426569
-4.969518,-4.296382,-4.399643,-4.320582,-4.372205,-4.227709,-4.002636,-4.244928,-4.339717,-4.253812,-3.802305,-4.21349,-4.272909,-4.484066,-4.45352,,,-4.417336,-4.365127,-4.191537,-4.429492
-4.974393,-4.332536,-4.409199,-4.345518,-4.387215,-4.26545,-4.087095,-4.295024,-4.354847,-4.301532,-3.791795,-4.13681,-4.19841,-4.483273,-4.455972,,,-4.418466,-4.360031,-4.194256,-4.433357
-4.981308,-4.349317,-4.418201,-4.358388,-4.419375,-4.335126,-4.14113,-4.337414,-4.361851,-4.341969,-3.783933,-4.138636,,-4.484131,-4.460557,,,-4.420138,-4.353091,-4.195064,-4.431072
-4.986363,-4.367985,-4.421737,-4.365695,-4.42824,-4.366972,-4.196626,-4.398246,-4.375175,-4.401414,-3.774729,-4.139436,,-4.483351,-4.07366,,,-3.871114,-4.346804,-4.197081,-4.017786
-4.985394,-4.377751,-4.428868,-4.374848,-4.439004,-4.388057,-4.198339,-4.417923,,-4.427188,-3.808573,,,-4.483263,-4.000806,,,-3.871759,-4.34341,-4.199711,-3.943449
,-4.384788,-4.431131,-4.389369,-4.444013,-4.411278,-4.316764,-4.440681,,-4.449696,-3.855556,,,-4.485444,-3.887608,,,-3.868725,-4.341778,,-3.875658
,-4.394388,-4.430093,-4.396312,,-4.420808,-4.341335,-4.459889,,-4.460229,-3.935089,,,-4.487712,-3.839902,,,-3.864776,-4.341328,,-3.875
,-4.402821,-4.430369,-4.400038,,-4.437271,-4.362919,-4.468484,,-4.483443,-4.131139,,,-4.489316,-3.803914,,,-3.859117,-3.872831,,-3.745371
,-4.416427,-4.429577,-4.405437,,-4.472635,-4.378964,-4.490144,,-4.491978,-4.222242,,,-4.487135,-3.77287,,,-3.853774,-3.877201,,-3.704605
,,-4.423349,-4.415748,,-4.481362,-4.410527,-4.500577,,-4.49731,-4.317767,,,,-3.758901,,,,-3.989914,,-3.706893
,,-4.421151,-4.418049,,-4.48501,-4.422228,,,-4.504889,-4.396982,,,,-3.729869,,,,-4.020632,,
,,-4.414398,-4.421715,,-4.490633,-4.437791,,,-4.5145,-4.470912,,,,,,,,-4.044081,,
,,-4.410774,-4.421343,,-4.48717,-4.449675,,,-4.510294,-4.501667,,,,,,,,-4.044834,,
,,,,,-4.483418,-4.452695,,,-4.508144,-4.517608,,,,,,,,-4.045033,,
,,,,,-4.480039,-4.454627,,,-4.502569,-4.525608,,,,,,,,-4.046549,,
,,,,,-4.459565,-4.455818,,,,-4.525957,,,,,,,,-4.044703,,
,,,,,,-4.452661,,,,-4.517817,,,,,,,,-4.04462,,
,,,,,,-4.447751,,,,-4.504398,,,,,,,,-4.045342,,
,,,,,,-4.440879,,,,-4.481552,,,,,,,,-4.125966,,
,,,,,,-4.436341,,,,,,,,,,,,-4.122939,,
,,,,,,-4.434686,,,,,,,,,,,,-4.113305,,
,,,,,,-4.420239,,,,,,,,,,,,,,
,,,,,,-4.410474,,,,,,,,,,,,,,
,,,,,,-4.40579,,,,,,,,,,,,,,
,,,,,,-4.399744,,,,,,,,,,,,,,
,,,,,,-4.385846,,,,,,,,,,,,,,
,,,,,,-4.376859,,,,,,,,,,,,,,
,,,,,,-4.370893,,,,,,,,,,,,,,
,,,,,,-4.366548,,,,,,,,,,,,,,
,,,,,,-4.355064,,,,,,,,,,,,,,
,,,,,,-4.349219,,,,,,,,,,,,,,
,,,,,,-4.338988,,,,,,,,,,,,,,
,,,,,,-4.337197,,,,,,,,,,,,,,
,,,,,,-4.326739,,,,,,,,,,,,,,
,,,,,,-4.318257,,,,,,,,,,,,,,
,,,,,,-4.311507,,,,,,,,,,,,,,
,,,,,,-4.305272,,,,,,,,,,,,,,
,,,,,,-4.294506,,,,,,,,,,,,,,
,,,,,,-4.291887,,,,,,,,,,,,,,
,,,,,,-4.28097,,,,,,,,,,,,,,
,,,,,,-4.2756,,,,,,,,,,,,,,
,,,,,,-4.271674,,,,,,,,,,,,,,
,,,,,,-4.259277,,,,,,,,,,,,,,
,,,,,,-4.252528,,,,,,,,,,,,,,
,,,,,,-4.250237,,,,,,,,,,,,,,
,,,,,,-4.244863,,,,,,,,,,,,,,
,,,,,,-4.234343,,,,,,,,,,,,,,
,,,,,,-4.234989,,,,,,,,,,,,,,
,,,,,,-4.231206,,,,,,,,,,,,,,
,,,,,,-4.229528,,,,,,,,,,,,,,
,,,,,,-4.222404,,,,,,,,,,,,,,
,,,,,,-4.223643,,,,,,,,,,,,,,
,,,,,,-4.219013,,,,,,,,,,,,,,
